[2025-09-25T14:39:16.487466] Visitor: bdccbb24 | Session: 2bcbc855 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:11:42.091796] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:11:42.095570] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-14T00:11:42.181830] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:11:46.708673] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:11:46.718449] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Your Team from 'All Teams' to 'U11'
[2025-11-14T00:11:46.783077] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:11:49.988400] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:11:49.998237] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Your Team from 'U11' to 'Black'
[2025-11-14T00:11:50.045118] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:11:50.156961] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-14T00:11:50.286229] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-14T00:11:52.386797] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:11:52.392792] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Your Team from 'Black' to 'Purple'
[2025-11-14T00:11:52.441658] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:12:18.598301] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:12:18.614807] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Your Player from 'All Players' to '23'
[2025-11-14T00:12:18.663374] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:12:32.107765] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:12:32.155425] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Opponent Team from 'No Opponent' to 'U11'
[2025-11-14T00:12:32.162739] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Opponent Player from 'No Opponent' to 'All Players'
[2025-11-14T00:12:32.269278] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:12:41.143351] Visitor: 3a52a378 | Session: 487d030a | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-14T00:12:41.157712] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Changed Opponent Player from 'All Players' to '3'
[2025-11-14T00:12:41.208841] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-14T00:12:41.380842] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-14T00:12:41.515025] Visitor: 3a52a378 | Session: 487d030a | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:37:56.585364] Visitor: e6871d70 | Session: 96be0f77 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:37:56.765163] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:37:57.038815] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:37:57.452132] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:38:01.739456] Visitor: e6871d70 | Session: 96be0f77 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:38:01.743664] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:38:01.845627] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:38:02.061486] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:38:02.198906] Visitor: e6871d70 | Session: 96be0f77 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:39:33.828677] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:39:34.005836] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:39:34.158819] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:39:34.345495] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:39:40.258246] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:39:40.261156] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:39:40.344612] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:39:40.499103] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:39:40.633423] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:43:17.693289] Visitor: e6871d70 | Session: 79fb6d4e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:43:17.862690] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:43:18.074129] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:43:18.252959] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:43:20.850085] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:43:20.912206] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:43:21.063362] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:43:21.191703] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:43:23.324650] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:43:26.495370] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:43:26.538911] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:43:26.679443] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:43:26.825609] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:43:35.746882] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:43:35.750624] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Changed League from 'Rising Stars S2' to 'Rising Stars S1'
[2025-11-16T19:43:35.813937] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:43:35.964923] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:43:36.121425] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:43:39.488602] Visitor: e6871d70 | Session: 4c616afd | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:43:39.490343] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:43:39.552609] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:43:39.680046] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:43:39.816109] Visitor: e6871d70 | Session: 4c616afd | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:44:11.152660] Visitor: e6871d70 | Session: 79fb6d4e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:44:11.158277] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:44:11.233787] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:44:11.371982] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:44:11.512447] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:45:31.121597] Visitor: e6871d70 | Session: 79fb6d4e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:45:31.267103] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:45:31.410556] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:45:31.542023] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:45:39.550630] Visitor: e6871d70 | Session: 79fb6d4e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:45:39.554850] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Changed League from 'Rising Stars S2' to 'Rising Stars S1'
[2025-11-16T19:45:39.666579] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:45:39.820147] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:45:39.967100] Visitor: e6871d70 | Session: 79fb6d4e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:47:17.616848] Visitor: e6871d70 | Session: 658f3533 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:47:17.783297] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:47:17.962207] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:47:18.135610] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:47:21.721993] Visitor: e6871d70 | Session: 658f3533 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:47:21.724638] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:47:21.818143] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:47:21.982594] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:47:22.113935] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:47:41.046721] Visitor: e6871d70 | Session: 658f3533 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:47:41.106244] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:47:41.301669] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:47:41.442442] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:47:44.809731] Visitor: e6871d70 | Session: 658f3533 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:47:44.813553] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:47:44.873144] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:47:44.995680] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:47:45.125271] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:49:34.881090] Visitor: e6871d70 | Session: 658f3533 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:49:34.938637] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:49:35.144751] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:49:35.326158] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:49:37.708938] Visitor: e6871d70 | Session: 658f3533 | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:49:37.712233] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:49:37.799641] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:49:37.925517] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:49:38.067098] Visitor: e6871d70 | Session: 658f3533 | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:50:05.650267] Visitor: e6871d70 | Session: 11a9c27e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:50:05.788990] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:50:05.955524] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:50:06.150823] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:50:09.500593] Visitor: e6871d70 | Session: 11a9c27e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:50:09.504645] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-16T19:50:09.580018] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:50:09.710379] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:50:09.865163] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:50:12.543936] Visitor: e6871d70 | Session: 11a9c27e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:50:12.550108] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Changed Your Team from 'All Teams' to 'U14'
[2025-11-16T19:50:12.596484] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:50:12.723632] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:50:12.855534] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-16T19:50:15.907071] Visitor: e6871d70 | Session: 11a9c27e | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-16T19:50:15.914359] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Changed Your Team from 'U14' to 'All Teams'
[2025-11-16T19:50:15.969252] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-16T19:50:16.099399] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-16T19:50:16.225865] Visitor: e6871d70 | Session: 11a9c27e | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-17T15:22:43.697872] Visitor: bed8bcad | Session: 5a76ab5c | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-17T15:22:43.960364] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-17T15:22:44.298892] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-17T15:22:44.526909] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-17T15:22:46.044726] Visitor: bed8bcad | Session: 5a76ab5c | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-17T15:22:46.045629] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Changed League from 'Rising Stars S1' to 'Rising Stars S2'
[2025-11-17T15:22:46.166888] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-17T15:22:46.339687] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-17T15:22:46.498922] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-17T15:22:49.674336] Visitor: bed8bcad | Session: 5a76ab5c | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-17T15:22:49.690606] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Changed Your Team from 'All Teams' to 'Black'
[2025-11-17T15:22:49.758446] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-17T15:22:49.935056] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-17T15:22:50.138303] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-17T15:22:53.382824] Visitor: bed8bcad | Session: 5a76ab5c | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-17T15:22:53.384004] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Changed League from 'Rising Stars S2' to 'Rising Stars S1'
[2025-11-17T15:22:53.390716] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Changed Your Team from 'Black' to 'All Teams'
[2025-11-17T15:22:53.451698] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-17T15:22:53.635368] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-17T15:22:53.822338] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-25T11:49:36.805349] Visitor: bed8bcad | Session: 5a76ab5c | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-25T11:49:37.501630] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-25T11:49:38.010759] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-25T11:49:38.219423] Visitor: bed8bcad | Session: 5a76ab5c | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
[2025-11-25T11:54:59.300465] Visitor: c6453f85 | Session: 0f166dad | Action: page_visit | User visited Basketball Analytics Dashboard
[2025-11-25T11:54:59.589296] Visitor: c6453f85 | Session: 0f166dad | Action: interaction | Viewed Efficiency Distribution (box_plot)
[2025-11-25T11:54:59.888814] Visitor: c6453f85 | Session: 0f166dad | Action: interaction | Viewed Top Players by Average Efficiency (bar_chart)
[2025-11-25T11:55:00.101447] Visitor: c6453f85 | Session: 0f166dad | Action: interaction | Viewed Top Players by True Shooting Percentage (bar_chart)
